3.649099999999999909e+03
1.510999999999999943e+02
1.233099999999999909e+03
2.391099999999999909e+03
4.121100000000000364e+03
5.235100000000000364e+03
8.369100000000000364e+03
8.404100000000000364e+03
8.530100000000000364e+03
8.630100000000000364e+03
8.413100000000000364e+03
9.320000000000000284e+01
1.127200000000000045e+03
2.619199999999999818e+03
3.619199999999999818e+03
4.187199999999999818e+03
5.212199999999999818e+03
8.303200000000000728e+03
8.405200000000000728e+03
8.530200000000000728e+03
8.628200000000000728e+03
8.411200000000000728e+03
5.712999999999999545e+02
1.026299999999999955e+03
2.449300000000000182e+03
3.850300000000000182e+03
4.026300000000000182e+03
5.226300000000000182e+03
8.371299999999999272e+03
8.401299999999999272e+03
8.530299999999999272e+03
8.551299999999999272e+03
8.417299999999999272e+03
3.649099999999999909e+03
3.841000000000000227e+02
1.021100000000000023e+03
2.777099999999999909e+03
4.102100000000000364e+03
5.223100000000000364e+03
8.372100000000000364e+03
8.402100000000000364e+03
8.530100000000000364e+03
8.634100000000000364e+03
8.411100000000000364e+03
3.901999999999999886e+02
1.038200000000000045e+03
2.048199999999999818e+03
3.482199999999999818e+03
4.030199999999999818e+03
5.215199999999999818e+03
8.371200000000000728e+03
8.403200000000000728e+03
8.530200000000000728e+03
8.666200000000000728e+03
8.413200000000000728e+03
2.943000000000000114e+02
1.270299999999999955e+03
2.209300000000000182e+03
3.674300000000000182e+03
4.159300000000000182e+03
5.211300000000000182e+03
8.302299999999999272e+03
8.405299999999999272e+03
8.530299999999999272e+03
8.631299999999999272e+03
8.415299999999999272e+03
1.134099999999999909e+03
1.630999999999999943e+02
2.443099999999999909e+03
3.873099999999999909e+03
4.181100000000000364e+03
5.230100000000000364e+03
8.372100000000000364e+03
8.404100000000000364e+03
8.530100000000000364e+03
8.562100000000000364e+03
8.413100000000000364e+03
1.391999999999999886e+02
1.098200000000000045e+03
2.561199999999999818e+03
3.463199999999999818e+03
4.159199999999999818e+03
5.212199999999999818e+03
8.376200000000000728e+03
8.404200000000000728e+03
8.530200000000000728e+03
8.623200000000000728e+03
8.411200000000000728e+03
3.529999999999999716e+01
1.287299999999999955e+03
2.084300000000000182e+03
